,src,bin,num_of_bin
2232,python-lit: 系统库/编程语言,{'python3-lit': '系统库/编程语言'},1
2233,python-lxml: 系统库/编程语言,"{'python3-lxml': '系统库/编程语言', 'python2-lxml': '系统库/编程语言', 'python38-lxml': '系统库/编程语言', 'python39-lxml': '系统库/编程语言'}",4
2234,python-mako: 系统库/编程语言,{'python3-mako': '系统库/编程语言'},1
2235,python-markdown: 系统库/编程语言,{'python3-markdown': '系统库/编程语言'},1
2236,python-markupsafe: 系统库/编程语言,"{'python3-markupsafe': '系统库/编程语言', 'python2-markupsafe': '系统库/编程语言', 'python38-markupsafe': '系统库/编程语言'}",3
2237,python-meh: 系统库/编程语言,"{'python3-meh': '系统库/编程语言', 'python3-meh-gui': '系统库/编程语言'}",2
2238,python-mock: 系统库/编程语言,"{'python3-mock': '系统库/编程语言', 'python2-mock': '系统库/编程语言'}",2
2239,python-more-itertools: 系统库/编程语言,"{'python38-more-itertools': '系统库/编程语言', 'python39-more-itertools': '系统库/编程语言'}",2
2240,python-netaddr: 系统库/编程语言,{'python3-netaddr': '系统库/编程语言'},1
2241,python-netifaces: 系统库/编程语言,{'python3-netifaces': '系统库/编程语言'},1
2242,python-networkx: 系统库/编程语言,"{'python3-networkx': '系统库/编程语言', 'python3-networkx-core': '系统库/编程语言'}",2
2243,python-nose: 系统库/编程语言,"{'python3-nose': '系统库/编程语言', 'python-nose-docs': '系统库/编程语言', 'python2-nose': '系统库/编程语言'}",3
2244,python-nss: 系统库/编程语言,{'python3-nss': '系统库/编程语言'},1
2245,python-ntplib: 系统库/编程语言,{'python3-ntplib': '系统库/编程语言'},1
2246,python-oauth2client: 系统库/编程语言,{'python3-oauth2client': '系统库/编程语言'},1
2247,python-oauthlib: 系统库/编程语言,{'python3-oauthlib': '系统库/编程语言'},1
2248,python-ordered-set: 系统库/编程语言,{'python3-ordered-set': '系统库/编程语言'},1
2249,python-packaging: 系统库/编程语言,"{'python3-packaging': '系统库/编程语言', 'python38-packaging': '系统库/编程语言', 'python39-packaging': '系统库/编程语言'}",3
2250,python-pexpect: 系统库/编程语言,{'python3-pexpect': '系统库/编程语言'},1
2251,python-pid: 系统库/编程语言,{'python3-pid': '系统库/编程语言'},1
2252,python-pillow: 系统库/编程语言,"{'python3-pillow': '系统库/编程语言', 'python3-pillow-tk': '系统库/编程语言'}",2
2253,python-pip: 系统库/编程语言,"{'platform-python-pip': '系统库/编程语言', 'python3-pip': '系统库/编程语言', 'python3-pip-wheel': '系统库/编程语言'}",3
2254,python-pluggy: 系统库/编程语言,"{'python38-pluggy': '系统库/编程语言', 'python39-pluggy': '系统库/编程语言', 'python3-pluggy': '系统库/编程语言', 'python2-pluggy': '系统库/编程语言'}",4
2255,python-ply: 系统库/编程语言,"{'python38-ply': '系统库/编程语言', 'python39-ply': '系统库/编程语言', 'python3-ply': '系统库/编程语言'}",3
2256,python-podman: 系统库/编程语言,{'python3-podman': '系统库/编程语言'},1
2257,python-podman-api: 系统库/编程语言,{'python-podman-api': '系统库/编程语言'},1
2258,python-prettytable: 系统库/编程语言,{'python3-prettytable': '系统库/编程语言'},1
2259,python-productmd: 系统库/编程语言,{'python3-productmd': '系统库/编程语言'},1
2260,python-psutil: 系统库/编程语言,"{'python3-psutil': '系统库/编程语言', 'python38-psutil': '系统库/编程语言', 'python39-psutil': '系统库/编程语言'}",3
2261,python-psycopg2: 系统库/编程语言,"{'python3-psycopg2': '系统库/编程语言', 'python2-psycopg2': '系统库/编程语言', 'python38-psycopg2': '系统库/编程语言', 'python39-psycopg2': '系统库/编程语言'}",4
2262,python-ptyprocess: 系统库/编程语言,{'python3-ptyprocess': '系统库/编程语言'},1
2263,python-py: 系统库/编程语言,"{'python39-py': '系统库/编程语言', 'python3-py': '系统库/编程语言', 'python2-py': '系统库/编程语言', 'python38-py': '系统库/编程语言'}",4
2264,python-pyasn1: 系统库/编程语言,"{'python3-pyasn1': '系统库/编程语言', 'python3-pyasn1-modules': '系统库/编程语言'}",2
2265,python-pycparser: 系统库/编程语言,"{'python3-pycparser': '系统库/编程语言', 'python38-pycparser': '系统库/编程语言', 'python39-pycparser': '系统库/编程语言'}",3
2266,python-pycurl: 系统库/编程语言,{'python3-pycurl': '系统库/编程语言'},1
2267,python-pydbus: 系统库/编程语言,{'python3-pydbus': '系统库/编程语言'},1
2268,python-pyghmi: 系统库/编程语言,{'python3-pyghmi': '系统库/编程语言'},1
2269,python-pygments: 系统库/编程语言,"{'python3-pygments': '系统库/编程语言', 'python2-pygments': '系统库/编程语言'}",2
2270,python-pymongo: 系统库/编程语言,"{'python2-bson': '系统库/编程语言', 'python2-pymongo': '系统库/编程语言', 'python2-pymongo-gridfs': '系统库/编程语言', 'python3-bson': '系统库/编程语言', 'python3-pymongo': '系统库/编程语言', 'python3-pymongo-gridfs': '系统库/编程语言'}",6
2271,python-PyMySQL: 系统库/编程语言,"{'python38-PyMySQL': '系统库/编程语言', 'python39-PyMySQL': '系统库/编程语言', 'python3-PyMySQL': '系统库/编程语言', 'python2-PyMySQL': '系统库/编程语言'}",4
2272,python-pysocks: 系统库/编程语言,"{'python3-pysocks': '系统库/编程语言', 'python2-pysocks': '系统库/编程语言', 'python39-pysocks': '系统库/编程语言', 'python38-pysocks': '系统库/编程语言'}",4
2273,python-pytest-mock: 系统库/编程语言,{'python2-pytest-mock': '系统库/编程语言'},1
2274,python-pytoml: 系统库/编程语言,{'python3-pytoml': '系统库/编程语言'},1
2275,python-pyudev: 系统库/编程语言,{'python3-pyudev': '系统库/编程语言'},1
2276,python-qrcode: 系统库/编程语言,"{'python3-qrcode': '系统库/编程语言', 'python3-qrcode-core': '系统库/编程语言'}",2
2277,python-qt5: 应用库/编程语言,"{'python3-qt5': '应用库/编程语言', 'python3-qt5-base': '应用库/编程语言', 'python-qt5-rpm-macros': '应用库/编程语言'}",3
2278,python-reportlab: 系统库/编程语言,{'python3-reportlab': '系统库/编程语言'},1
2279,python-requests: 系统库/编程语言,"{'python3-requests': '系统库/编程语言', 'python2-requests': '系统库/编程语言', 'python38-requests': '系统库/编程语言', 'python39-requests': '系统库/编程语言'}",4
2280,python-requests-file: 系统库/编程语言,{'python3-requests-file': '系统库/编程语言'},1
2281,python-requests-ftp: 系统库/编程语言,{'python3-requests-ftp': '系统库/编程语言'},1
2282,python-requests-oauthlib: 系统库/编程语言,{'python3-requests-oauthlib': '系统库/编程语言'},1
2283,python-resolvelib: 系统库/编程语言,{'python38-resolvelib': '系统库/编程语言'},1
2284,python-rpmfluff: 系统库/编程语言,{'python3-rpmfluff': '系统库/编程语言'},1
2285,python-rpm-generators: 系统库/编程语言,{'python3-rpm-generators': '系统库/编程语言'},1
2286,python-rpm-macros: 系统库/编程语言,"{'python3-rpm-macros': '系统库/编程语言', 'python-rpm-macros': '系统库/编程语言', 'python-srpm-macros': '系统库/编程语言'}",3
2287,python-rtslib: 系统库/编程语言,"{'python3-rtslib': '系统库/编程语言', 'target-restore': '系统库/编程语言'}",2
2288,python-s3transfer: 系统库/编程语言,{'python3-s3transfer': '系统库/编程语言'},1
2289,python-schedutils: 系统库/编程语言,{'python3-schedutils': '系统库/编程语言'},1
2290,python-scour: 系统库/编程语言,{'python2-scour': '系统库/编程语言'},1
2291,python-semantic_version: 系统库/编程语言,{'python3-semantic_version': '系统库/编程语言'},1
2292,python-setuptools: 系统库/编程语言,"{'platform-python-setuptools': '系统库/编程语言', 'python3-setuptools': '系统库/编程语言', 'python3-setuptools-wheel': '系统库/编程语言'}",3
2293,python-setuptools_scm: 系统库/编程语言,"{'python3-setuptools_scm': '系统库/编程语言', 'python2-setuptools_scm': '系统库/编程语言'}",2
2294,python-simpleline: 系统库/编程语言,{'python3-simpleline': '系统库/编程语言'},1
2295,python-six: 系统库/编程语言,{'python3-six': '系统库/编程语言'},1
2296,python-slip: 系统库/编程语言,"{'python3-slip': '系统库/编程语言', 'python3-slip-dbus': '系统库/编程语言'}",2
2297,python-snowballstemmer: 系统库/编程语言,{'python3-snowballstemmer': '系统库/编程语言'},1
2298,python-sphinx: 系统库/编程语言,"{'python3-sphinx': '系统库/编程语言', 'python-sphinx-locale': '系统库/编程语言'}",2
2299,python-sphinx_rtd_theme: 系统库/编程语言,{'python3-sphinx_rtd_theme': '系统库/编程语言'},1
2300,python-sphinxcontrib-websupport: 系统库/编程语言,{'python3-sphinxcontrib-websupport': '系统库/编程语言'},1
2301,python-sphinx-theme-alabaster: 系统库/编程语言,{'python3-sphinx-theme-alabaster': '系统库/编程语言'},1
2302,python-sqlalchemy: 系统库/编程语言,"{'python2-sqlalchemy': '系统库/编程语言', 'python3-sqlalchemy': '系统库/编程语言'}",2
2303,python-suds: 系统库/编程语言,{'python3-suds': '系统库/编程语言'},1
2304,python-sure: 系统库/编程语言,{'python3-sure': '系统库/编程语言'},1
2305,python-sushy: 系统库/编程语言,{'python3-sushy': '系统库/编程语言'},1
2306,python-systemd: 系统库/编程语言,{'python3-systemd': '系统库/编程语言'},1
2307,python-toml: 系统库/编程语言,{'python39-toml': '系统库/编程语言'},1
2308,python-unittest2: 系统库/编程语言,{'python3-unittest2': '系统库/编程语言'},1
2309,python-uritemplate: 系统库/编程语言,{'python3-uritemplate': '系统库/编程语言'},1
2310,python-urllib3: 系统库/编程语言,"{'python2-urllib3': '系统库/编程语言', 'python3-urllib3': '系统库/编程语言', 'python39-urllib3': '系统库/编程语言', 'python38-urllib3': '系统库/编程语言'}",4
2311,python-urwid: 系统库/编程语言,{'python3-urwid': '系统库/编程语言'},1
2312,python-varlink: 系统库/编程语言,{'python3-varlink': '系统库/编程语言'},1
2313,python-virtualenv: 系统库/编程语言,"{'python3-virtualenv': '系统库/编程语言', 'python2-virtualenv': '系统库/编程语言'}",2
2314,python-wcwidth: 系统库/编程语言,"{'python38-wcwidth': '系统库/编程语言', 'python39-wcwidth': '系统库/编程语言'}",2
2315,python-webencodings: 系统库/编程语言,{'python3-webencodings': '系统库/编程语言'},1
2316,python-werkzeug: 系统库/编程语言,{'python3-werkzeug': '系统库/编程语言'},1
2317,python-wheel: 系统库/编程语言,"{'python3-wheel': '系统库/编程语言', 'python3-wheel-wheel': '系统库/编程语言', 'python2-wheel': '系统库/编程语言', 'python2-wheel-wheel': '系统库/编程语言', 'python38-wheel': '系统库/编程语言', 'python38-wheel-wheel': '系统库/编程语言', 'python39-wheel': '系统库/编程语言', 'python39-wheel-wheel': '系统库/编程语言'}",8
2318,python-whoosh: 系统库/编程语言,{'python3-whoosh': '系统库/编程语言'},1
2319,python-yubico: 系统库/编程语言,{'python3-yubico': '系统库/编程语言'},1
2320,pytz: 系统库/编程语言,"{'python2-pytz': '系统库/编程语言', 'python3-pytz': '系统库/编程语言', 'python38-pytz': '系统库/编程语言'}",3
2321,pyusb: 系统库/编程语言,{'python3-pyusb': '系统库/编程语言'},1
2322,pywbem: 系统库/编程语言,{'python3-pywbem': '系统库/编程语言'},1
2323,pyxattr: 系统库/编程语言,{'python3-pyxattr': '系统库/编程语言'},1
2324,pyxdg: 系统库/编程语言,{'python3-pyxdg': '系统库/编程语言'},1
2325,PyYAML: 系统库/编程语言,"{'python3-pyyaml': '系统库/编程语言', 'python2-pyyaml': '系统库/编程语言', 'python39-pyyaml': '系统库/编程语言', 'python38-pyyaml': '系统库/编程语言'}",4
2326,qatengine: 系统工具,{'qatengine': '系统工具'},1
2327,qatlib: 系统库,{'qatlib': '系统库'},1
2328,qatzip: 系统库,"{'qatzip': '系统库', 'qatzip-libs': '系统库'}",2
2329,qdox: 应用库,"{'qdox': '应用库', 'qdox-javadoc': '应用库'}",2
2330,qemu-kvm: 系统工具,"{'qemu-guest-agent': '系统工具', 'qemu-img': '系统工具', 'qemu-kvm': '系统工具', 'qemu-kvm-block-curl': '系统工具', 'qemu-kvm-block-gluster': '系统工具', 'qemu-kvm-block-iscsi': '系统工具', 'qemu-kvm-block-rbd': '系统工具', 'qemu-kvm-block-ssh': '系统工具', 'qemu-kvm-common': '系统工具', 'qemu-kvm-core': '系统工具', 'qemu-kvm-docs': '系统工具', 'qemu-kvm-hw-usbredir': '系统工具', 'qemu-kvm-ui-opengl': '系统工具', 'qemu-kvm-ui-spice': '系统工具'}",14
2331,qgnomeplatform: 应用库,{'qgnomeplatform': '应用库'},1
2332,qhull: 应用库,"{'libqhull_p': '应用库', 'libqhull_r': '应用库', 'libqhull': '应用库'}",3
2333,qpdf: 应用工具,"{'qpdf': '应用工具', 'qpdf-libs': '应用工具'}",2
2334,qperf: 系统工具,{'qperf': '系统工具'},1
2335,qrencode: 应用工具,"{'qrencode': '应用工具', 'qrencode-libs': '应用工具'}",2
2336,qt5: 应用库,"{'qt5-rpm-macros': '应用库', 'qt5-srpm-macros': '应用库'}",2
2337,qt5-qt3d: 应用库,"{'qt5-qt3d': '应用库', 'qt5-qt3d-examples': '应用库'}",2
2338,qt5-qtbase: 应用库,"{'qt5-qtbase': '应用库', 'qt5-qtbase-common': '应用库', 'qt5-qtbase-examples': '应用库', 'qt5-qtbase-gui': '应用库', 'qt5-qtbase-mysql': '应用库', 'qt5-qtbase-odbc': '应用库', 'qt5-qtbase-postgresql': '应用库', 'qt5-qtbase-static': '应用库'}",8
2339,qt5-qtcanvas3d: 应用库,"{'qt5-qtcanvas3d': '应用库', 'qt5-qtcanvas3d-examples': '应用库'}",2
2340,qt5-qtconnectivity: 应用库,"{'qt5-qtconnectivity': '应用库', 'qt5-qtconnectivity-examples': '应用库'}",2
2341,qt5-qtdeclarative: 应用库,"{'qt5-qtdeclarative': '应用库', 'qt5-qtdeclarative-examples': '应用库', 'qt5-qtdeclarative-static': '应用库'}",3
2342,qt5-qtdoc: 应用库,{'qt5-qtdoc': '应用库'},1
2343,qt5-qtgraphicaleffects: 应用库,{'qt5-qtgraphicaleffects': '应用库'},1
2344,qt5-qtimageformats: 应用库,{'qt5-qtimageformats': '应用库'},1
2345,qt5-qtlocation: 应用库,"{'qt5-qtlocation': '应用库', 'qt5-qtlocation-examples': '应用库'}",2
2346,qt5-qtmultimedia: 应用库,"{'qt5-qtmultimedia': '应用库', 'qt5-qtmultimedia-examples': '应用库'}",2
2347,qt5-qtquickcontrols: 应用库,"{'qt5-qtquickcontrols': '应用库', 'qt5-qtquickcontrols-examples': '应用库'}",2
2348,qt5-qtquickcontrols2: 应用库,"{'qt5-qtquickcontrols2': '应用库', 'qt5-qtquickcontrols2-examples': '应用库'}",2
2349,qt5-qtscript: 应用库,"{'qt5-qtscript': '应用库', 'qt5-qtscript-examples': '应用库'}",2
2350,qt5-qtsensors: 应用库,"{'qt5-qtsensors': '应用库', 'qt5-qtsensors-examples': '应用库'}",2
2351,qt5-qtserialbus: 应用库,"{'qt5-qtserialbus': '应用库', 'qt5-qtserialbus-examples': '应用库'}",2
2352,qt5-qtserialport: 应用库,"{'qt5-qtserialport': '应用库', 'qt5-qtserialport-examples': '应用库'}",2
2353,qt5-qtsvg: 应用库,"{'qt5-qtsvg': '应用库', 'qt5-qtsvg-examples': '应用库'}",2
2354,qt5-qttools: 应用库,"{'qt5-assistant': '应用库', 'qt5-designer': '应用库', 'qt5-doctools': '应用库', 'qt5-linguist': '应用库', 'qt5-qdbusviewer': '应用库', 'qt5-qttools': '应用库', 'qt5-qttools-common': '应用库', 'qt5-qttools-examples': '应用库', 'qt5-qttools-libs-designer': '应用库', 'qt5-qttools-libs-designercomponents': '应用库', 'qt5-qttools-libs-help': '应用库', 'qt5-qttools-static': '应用库'}",12
2355,qt5-qttranslations: 应用库,{'qt5-qttranslations': '应用库'},1
2356,qt5-qtvirtualkeyboard: 应用库,"{'qt5-qtvirtualkeyboard': '应用库', 'qt5-qtvirtualkeyboard-examples': '应用库'}",2
2357,qt5-qtwayland: 应用库,"{'qt5-qtwayland': '应用库', 'qt5-qtwayland-examples': '应用库'}",2
2358,qt5-qtwebchannel: 应用库,"{'qt5-qtwebchannel': '应用库', 'qt5-qtwebchannel-examples': '应用库'}",2
2359,qt5-qtwebengine: 应用库,"{'qt5-qtwebengine': '应用库', 'qt5-qtwebengine-devtools': '应用库', 'qt5-qtwebengine-examples': '应用库'}",3
2360,qt5-qtwebsockets: 应用库,"{'qt5-qtwebsockets': '应用库', 'qt5-qtwebsockets-examples': '应用库'}",2
2361,qt5-qtx11extras: 应用库,{'qt5-qtx11extras': '应用库'},1
2362,qt5-qtxmlpatterns: 应用库,"{'qt5-qtxmlpatterns': '应用库', 'qt5-qtxmlpatterns-examples': '应用库'}",2
2363,qtchooser: 应用工具,{'qtchooser': '应用工具'},1
2364,quota: 系统工具,"{'quota': '系统工具', 'quota-nld': '系统工具', 'quota-nls': '系统工具', 'quota-rpc': '系统工具', 'quota-warnquota': '系统工具'}",5
2365,radvd: 应用工具,{'radvd': '应用工具'},1
2366,raptor2: 应用工具,{'raptor2': '应用工具'},1
2367,rar: 应用工具,{'rar': '应用工具'},1
2368,rarian: 应用工具,"{'rarian': '应用工具', 'rarian-compat': '应用工具'}",2
2369,rasdaemon: 系统服务,{'rasdaemon': '系统服务'},1
2370,rasqal: 应用库,{'rasqal': '应用库'},1
2371,rdma-core: 系统库,"{'ibacm': '系统库', 'infiniband-diags': '系统库', 'iwpmd': '系统库', 'libibumad': '系统库', 'libibverbs': '系统库', 'libibverbs-utils': '系统库', 'librdmacm': '系统库', 'librdmacm-utils': '系统库', 'python3-pyverbs': '系统库', 'rdma-core': '系统库', 'srp_daemon': '系统库'}",11
2372,re2: 应用工具,{'re2': '应用工具'},1
2373,re2c: 应用工具,{'re2c': '应用工具'},1
2374,readline: 核心库,{'readline': '核心库'},1
2375,realmd: 应用服务,{'realmd': '应用服务'},1
2376,rear: 应用工具,{'rear': '应用工具'},1
2377,recode: 应用工具,{'recode': '应用工具'},1
2378,redfish-finder: 系统工具,{'redfish-finder': '系统工具'},1
2379,redhat-lsb: 核心工具,"{'redhat-lsb': '核心工具', 'redhat-lsb-core': '核心工具', 'redhat-lsb-cxx': '核心工具', 'redhat-lsb-desktop': '核心工具', 'redhat-lsb-languages': '核心工具', 'redhat-lsb-printing': '核心工具', 'redhat-lsb-submod-multimedia': '核心工具', 'redhat-lsb-submod-security': '核心工具'}",8
2380,redhat-menus: 桌面,{'redhat-menus': '桌面'},1
2381,redhat-rpm-config: 系统工具,"{'kernel-rpm-macros': '系统工具', 'redhat-rpm-config': '系统工具'}",2
2382,redhat-support-lib-python: 系统库,{'redhat-support-lib-python': '系统库'},1
2383,redhat-support-tool: 系统工具,{'redhat-support-tool': '系统工具'},1
2384,redis: 应用服务,{'redis': '应用服务'},1
2385,redland: 应用库,{'redland': '应用库'},1
2386,regexp: 应用库,"{'regexp': '应用库', 'regexp-javadoc': '应用库'}",2
2387,relaxngDatatype: 应用库,{'relaxngDatatype': '应用库'},1
2388,resource-agents: 应用服务,"{'resource-agents': '应用服务', 'resource-agents-aliyun': '应用服务', 'resource-agents-gcp': '应用服务'}",3
2389,rest: 应用库,{'rest': '应用库'},1
2390,resteasy: 应用库,{'resteasy': '应用库'},1
2391,rhythmbox: 应用工具/桌面,{'rhythmbox': '应用工具/桌面'},1
2392,rig: 应用工具,{'rig': '应用工具'},1
2393,rng-tools: 系统服务,{'rng-tools': '系统服务'},1
2394,rocketmq: 应用服务,{'rocketmq': '应用服务'},1
2395,rootfiles: 基础环境,{'rootfiles': '基础环境'},1
2396,rpcbind: 系统服务,{'rpcbind': '系统服务'},1
2397,rpcsvc-proto: 系统工具,{'rpcgen': '系统工具'},1
2398,rpm: 系统工具,"{'python3-rpm': '系统工具', 'rpm': '系统工具', 'rpm-apidocs': '系统工具', 'rpm-build': '系统工具', 'rpm-build-libs': '系统工具', 'rpm-cron': '系统工具', 'rpm-libs': '系统工具', 'rpm-plugin-fapolicyd': '系统工具', 'rpm-plugin-ima': '系统工具', 'rpm-plugin-prioreset': '系统工具', 'rpm-plugin-selinux': '系统工具', 'rpm-plugin-syslog': '系统工具', 'rpm-plugin-systemd-inhibit': '系统工具', 'rpm-sign': '系统工具'}",14
2399,rpmdevtools: 系统工具,{'rpmdevtools': '系统工具'},1
2400,rpmlint: 应用工具,{'rpmlint': '应用工具'},1
2401,rpm-mpi-hooks: 系统工具,{'rpm-mpi-hooks': '系统工具'},1
2402,rpm-ostree: 系统工具,"{'rpm-ostree': '系统工具', 'rpm-ostree-libs': '系统工具'}",2
2403,rrdtool: 应用工具,"{'python3-rrdtool': '应用工具', 'rrdtool': '应用工具', 'rrdtool-lua': '应用工具', 'rrdtool-perl': '应用工具', 'rrdtool-ruby': '应用工具', 'rrdtool-tcl': '应用工具'}",6
2404,rshim: 系统服务,{'rshim': '系统服务'},1
2405,rsync: 应用服务,"{'rsync': '应用服务', 'rsync-daemon': '应用服务'}",2
2406,rsyslog: 系统服务,"{'rsyslog': '系统服务', 'rsyslog-crypto': '系统服务', 'rsyslog-elasticsearch': '系统服务', 'rsyslog-gnutls': '系统服务', 'rsyslog-gssapi': '系统服务', 'rsyslog-kafka': '系统服务', 'rsyslog-mmaudit': '系统服务', 'rsyslog-mmfields': '系统服务', 'rsyslog-mmjsonparse': '系统服务', 'rsyslog-mmkubernetes': '系统服务', 'rsyslog-mmnormalize': '系统服务', 'rsyslog-mmsnmptrapd': '系统服务', 'rsyslog-mysql': '系统服务', 'rsyslog-omamqp1': '系统服务', 'rsyslog-openssl': '系统服务', 'rsyslog-pgsql': '系统服务', 'rsyslog-relp': '系统服务', 'rsyslog-snmp': '系统服务', 'rsyslog-udpspoof': '系统服务'}",19
2407,rtkit: 应用服务,{'rtkit': '应用服务'},1
2408,rubberband: 应用库,{'rubberband': '应用库'},1
2409,ruby: 应用库/编程语言,"{'ruby': '应用库/编程语言', 'rubygem-bigdecimal': '应用库/编程语言', 'rubygem-did_you_mean': '应用库/编程语言', 'rubygem-io-console': '应用库/编程语言', 'rubygem-json': '应用库/编程语言', 'rubygem-minitest': '应用库/编程语言', 'rubygem-net-telnet': '应用库/编程语言', 'rubygem-openssl': '应用库/编程语言', 'rubygem-power_assert': '应用库/编程语言', 'rubygem-psych': '应用库/编程语言', 'rubygem-rake': '应用库/编程语言', 'rubygem-rdoc': '应用库/编程语言', 'rubygems': '应用库/编程语言', 'rubygem-test-unit': '应用库/编程语言', 'rubygem-xmlrpc': '应用库/编程语言', 'ruby-irb': '应用库/编程语言', 'ruby-libs': '应用库/编程语言', 'rubygem-irb': '应用库/编程语言', 'ruby-default-gems': '应用库/编程语言', 'rubygem-rbs': '应用库/编程语言', 'rubygem-rexml': '应用库/编程语言', 'rubygem-rss': '应用库/编程语言', 'rubygem-typeprof': '应用库/编程语言'}",23
2410,rubygem-abrt: 应用库/编程语言,{'rubygem-abrt': '应用库/编程语言'},1
2411,rubygem-bson: 应用库/编程语言,{'rubygem-bson': '应用库/编程语言'},1
2412,rubygem-bundler: 应用库/编程语言,{'rubygem-bundler': '应用库/编程语言'},1
2413,rubygem-diff-lcs: 应用库/编程语言,{'rubygem-diff-lcs': '应用库/编程语言'},1
2414,rubygem-mongo: 应用库/编程语言,{'rubygem-mongo': '应用库/编程语言'},1
2415,rubygem-mysql2: 应用库/编程语言,{'rubygem-mysql2': '应用库/编程语言'},1
2416,rubygem-pg: 应用库/编程语言,{'rubygem-pg': '应用库/编程语言'},1
2417,rubygem-rspec: 应用库/编程语言,{'rubygem-rspec': '应用库/编程语言'},1
2418,rubygem-rspec-core: 应用库/编程语言,{'rubygem-rspec-core': '应用库/编程语言'},1
2419,rubygem-rspec-expectations: 应用库/编程语言,{'rubygem-rspec-expectations': '应用库/编程语言'},1
2420,rubygem-rspec-mocks: 应用库/编程语言,{'rubygem-rspec-mocks': '应用库/编程语言'},1
2421,rubygem-rspec-support: 应用库/编程语言,{'rubygem-rspec-support': '应用库/编程语言'},1
2422,runc: 应用服务/云原生,{'runc': '应用服务/云原生'},1
2423,rust: 系统库/编程语言,"{'cargo': '系统库/编程语言', 'clippy': '系统库/编程语言', 'rls': '系统库/编程语言', 'rust': '系统库/编程语言', 'rust-analysis': '系统库/编程语言', 'rust-debugger-common': '系统库/编程语言', 'rustfmt': '系统库/编程语言', 'rust-gdb': '系统库/编程语言', 'rust-lldb': '系统库/编程语言', 'rust-src': '系统库/编程语言', 'rust-std-static': '系统库/编程语言', 'rust-std-static-wasm32-unknown-unknown': '系统库/编程语言', 'rust-std-static-wasm32-wasi': '系统库/编程语言'}",13
2424,rust-srpm-macros: 系统库/编程语言,{'rust-srpm-macros': '系统库/编程语言'},1
2425,rust-toolset: 系统库/编程语言,{'rust-toolset': '系统库/编程语言'},1
2426,saab-fonts: 字体,{'saab-fonts': '字体'},1
2427,sac: 应用库,{'sac': '应用库'},1
2428,samba: 应用服务,"{'ctdb': '应用服务', 'libsmbclient': '应用服务', 'libwbclient': '应用服务', 'python3-samba': '应用服务', 'samba': '应用服务', 'samba-client': '应用服务', 'samba-client-libs': '应用服务', 'samba-common': '应用服务', 'samba-common-libs': '应用服务', 'samba-common-tools': '应用服务', 'samba-krb5-printing': '应用服务', 'samba-libs': '应用服务', 'samba-pidl': '应用服务', 'samba-test-libs': '应用服务', 'samba-vfs-iouring': '应用服务', 'samba-winbind': '应用服务', 'samba-winbind-clients': '应用服务', 'samba-winbind-krb5-locator': '应用服务', 'samba-winbind-modules': '应用服务', 'samba-winexe': '应用服务'}",20
2429,samyak-fonts: 字体,"{'samyak-devanagari-fonts': '字体', 'samyak-fonts-common': '字体', 'samyak-gujarati-fonts': '字体', 'samyak-malayalam-fonts': '字体', 'samyak-odia-fonts': '字体', 'samyak-tamil-fonts': '字体'}",6
2430,sane-backends: 应用工具,"{'sane-backends': '应用工具', 'sane-backends-daemon': '应用工具', 'sane-backends-drivers-cameras': '应用工具', 'sane-backends-drivers-scanners': '应用工具', 'sane-backends-libs': '应用工具'}",5
2431,sane-frontends: 应用工具,{'sane-frontends': '应用工具'},1
2432,sanlock: 系统服务,"{'python3-sanlock': '系统服务', 'sanlk-reset': '系统服务', 'sanlock': '系统服务', 'sanlock-lib': '系统服务'}",4
2433,sassist: 应用工具,{'sassist': '应用工具'},1
2434,sat4j: 应用库,{'sat4j': '应用库'},1
2435,satyr: 应用库,{'satyr': '应用库'},1
2436,sbc: 应用库,{'sbc': '应用库'},1
2437,sbd: 应用库,{'sbd': '应用库'},1
2438,sblim-cmpi-base: 应用库,{'sblim-cmpi-base': '应用库'},1
2439,sblim-cmpi-devel: 应用库,{'libcmpiCppImpl0': '应用库'},1
2440,sblim-gather: 应用库,"{'sblim-gather': '应用库', 'sblim-gather-provider': '应用库'}",2
2441,sblim-indication_helper: 应用库,{'sblim-indication_helper': '应用库'},1
2442,sblim-sfcb: 应用库,{'sblim-sfcb': '应用库'},1
2443,sblim-sfcc: 应用库,{'sblim-sfcc': '应用库'},1
2444,sblim-sfcCommon: 应用库,{'sblim-sfcCommon': '应用库'},1
2445,sblim-wbemcli: 应用库,{'sblim-wbemcli': '应用库'},1
2446,scala: 应用工具/编程语言,"{'scala': '应用工具/编程语言', 'scala-apidoc': '应用工具/编程语言', 'scala-swing': '应用工具/编程语言'}",3
2447,scap-security-guide: 应用工具,{'scap-security-guide': '应用工具'},1
2448,scap-workbench: 应用工具,{'scap-workbench': '应用工具'},1
2449,scipy: 应用库,"{'python3-scipy': '应用库', 'python2-scipy': '应用库', 'python38-scipy': '应用库', 'python39-scipy': '应用库'}",4
2450,scl-utils: 系统工具,"{'scl-utils': '系统工具', 'scl-utils-build': '系统工具'}",2
2451,scons: 应用工具,{'python3-scons': '应用工具'},1
2452,scotch: 应用库,"{'ptscotch-mpich': '应用库', 'ptscotch-mpich-devel-parmetis': '应用库', 'ptscotch-openmpi': '应用库', 'scotch': '应用库'}",4
2453,scrub: 应用工具,{'scrub': '应用工具'},1
2454,SDL: 应用库,{'SDL': '应用库'},1
