,src,bin,num_of_bin
1545,pyodbc: 系统库/编程语言,{'python3-pyodbc': '系统库/编程语言'},1
1546,pyOpenSSL: 系统库/编程语言,{'python3-pyOpenSSL': '系统库/编程语言'},1
1547,pyparsing: 系统库/编程语言,{'python3-pyparsing': '系统库/编程语言'},1
1548,pyserial: 系统库/编程语言,{'python3-pyserial': '系统库/编程语言'},1
1549,python2-pycairo: 系统库/编程语言,{'python2-cairo': '系统库/编程语言'},1
1550,python2-rpm-macros: 系统库/编程语言,{'python2-rpm-macros': '系统库/编程语言'},1
1551,python2-setuptools: 系统工具/编程语言,"{'python2-setuptools': '系统工具/编程语言', 'python2-setuptools-wheel': '系统工具/编程语言'}",2
1552,python2-six: 系统库/编程语言,{'python2-six': '系统库/编程语言'},1
1553,python36: 系统工具/编程语言,"{'python36': '系统工具/编程语言', 'python36-rpm-macros': '系统工具/编程语言'}",2
1554,python3x-pyparsing: 系统库/编程语言,"{'python38-pyparsing': '系统库/编程语言', 'python39-pyparsing': '系统库/编程语言'}",2
1555,python3x-setuptools: 系统工具/编程语言,"{'python38-setuptools': '系统工具/编程语言', 'python38-setuptools-wheel': '系统工具/编程语言', 'python39-setuptools': '系统工具/编程语言', 'python39-setuptools-wheel': '系统工具/编程语言'}",4
1556,python3x-six: 系统库/编程语言,"{'python38-six': '系统库/编程语言', 'python39-six': '系统库/编程语言'}",2
1557,python-argh: 系统库/编程语言,{'python3-argh': '系统库/编程语言'},1
1558,python-asn1crypto: 系统库/编程语言,"{'python3-asn1crypto': '系统库/编程语言', 'python38-asn1crypto': '系统库/编程语言'}",2
1559,python-atomicwrites: 系统库/编程语言,{'python38-atomicwrites': '系统库/编程语言'},1
1560,python-attrs: 系统库/编程语言,"{'python2-attrs': '系统库/编程语言', 'python3-attrs': '系统库/编程语言', 'python38-attrs': '系统库/编程语言', 'python39-attrs': '系统库/编程语言'}",4
1561,python-augeas: 系统库/编程语言,{'python3-augeas': '系统库/编程语言'},1
1562,python-backports: 系统库/编程语言,{'python2-backports': '系统库/编程语言'},1
1563,python-backports-ssl_match_hostname: 系统库/编程语言,{'python2-backports-ssl_match_hostname': '系统库/编程语言'},1
1564,python-boto3: 系统库/编程语言,{'python3-boto3': '系统库/编程语言'},1
1565,python-botocore: 系统库/编程语言,{'python3-botocore': '系统库/编程语言'},1
1566,python-cffi: 系统库/编程语言,"{'python3-cffi': '系统库/编程语言', 'python38-cffi': '系统库/编程语言', 'python39-cffi': '系统库/编程语言'}",3
1567,python-click: 系统库/编程语言,{'python3-click': '系统库/编程语言'},1
1568,python-configobj: 系统库/编程语言,{'python3-configobj': '系统库/编程语言'},1
1569,python-configshell: 系统库/编程语言,{'python3-configshell': '系统库/编程语言'},1
1570,python-cpio: 系统库/编程语言,{'python3-cpio': '系统库/编程语言'},1
1571,python-cryptography: 系统库/编程语言,"{'python38-cryptography': '系统库/编程语言', 'python3-cryptography': '系统库/编程语言', 'python39-cryptography': '系统库/编程语言'}",3
1572,python-cups: 系统库/编程语言,{'python3-cups': '系统库/编程语言'},1
1573,python-dasbus: 系统库/编程语言,{'python3-dasbus': '系统库/编程语言'},1
1574,python-dbus-client-gen: 系统库/编程语言,{'python3-dbus-client-gen': '系统库/编程语言'},1
1575,python-dbus-signature-pyparsing: 系统库/编程语言,{'python3-dbus-signature-pyparsing': '系统库/编程语言'},1
1576,python-decorator: 系统库/编程语言,{'python3-decorator': '系统库/编程语言'},1
1577,python-dmidecode: 系统库/编程语言,{'python3-dmidecode': '系统库/编程语言'},1
1578,python-dns: 系统库/编程语言,"{'python3-dns': '系统库/编程语言', 'python2-dns': '系统库/编程语言'}",2
1579,python-docutils: 系统库/编程语言,"{'python2-docutils': '系统库/编程语言', 'python3-docutils': '系统库/编程语言'}",2
1580,python-enchant: 系统库/编程语言,{'python3-enchant': '系统库/编程语言'},1
1581,python-ethtool: 系统库/编程语言,{'python3-ethtool': '系统库/编程语言'},1
1582,python-evdev: 系统库/编程语言,{'python3-evdev': '系统库/编程语言'},1
1583,python-fasteners: 系统库/编程语言,{'python3-fasteners': '系统库/编程语言'},1
1584,python-flask: 系统库/编程语言,{'python3-flask': '系统库/编程语言'},1
1585,python-funcsigs: 系统库/编程语言,{'python2-funcsigs': '系统库/编程语言'},1
1586,python-gevent: 系统库/编程语言,{'python3-gevent': '系统库/编程语言'},1
1587,python-gflags: 系统库/编程语言,{'python3-gflags': '系统库/编程语言'},1
1588,python-greenlet: 系统库/编程语言,{'python3-greenlet': '系统库/编程语言'},1
1589,python-html5lib: 系统库/编程语言,{'python3-html5lib': '系统库/编程语言'},1
1590,python-httplib2: 系统库/编程语言,{'python3-httplib2': '系统库/编程语言'},1
1591,python-humanize: 系统库/编程语言,{'python3-humanize': '系统库/编程语言'},1
1592,python-hypothesis: 系统库/编程语言,{'python3-hypothesis': '系统库/编程语言'},1
1593,python-idna: 系统库/编程语言,"{'python39-idna': '系统库/编程语言', 'python3-idna': '系统库/编程语言', 'python2-idna': '系统库/编程语言', 'python38-idna': '系统库/编程语言'}",4
1594,python-imagesize: 系统库/编程语言,{'python3-imagesize': '系统库/编程语言'},1
1595,python-iniconfig: 系统库/编程语言,{'python39-iniconfig': '系统库/编程语言'},1
1596,python-iniparse: 系统库/编程语言,{'python3-iniparse': '系统库/编程语言'},1
1597,python-inotify: 系统库/编程语言,{'python3-inotify': '系统库/编程语言'},1
1598,python-ipaddress: 系统库/编程语言,{'python2-ipaddress': '系统库/编程语言'},1
1599,python-iso8601: 系统库/编程语言,"{'python2-iso8601': '系统库/编程语言', 'python3-iso8601': '系统库/编程语言'}",2
1600,python-itsdangerous: 系统库/编程语言,{'python3-itsdangerous': '系统库/编程语言'},1
1601,python-jinja2: 系统库/编程语言,"{'python3-jinja2': '系统库/编程语言', 'python38-jinja2': '系统库/编程语言', 'python2-jinja2': '系统库/编程语言'}",3
1602,python-jmespath: 系统库/编程语言,{'python3-jmespath': '系统库/编程语言'},1
1603,python-jsonpatch: 系统库/编程语言,{'python3-jsonpatch': '系统库/编程语言'},1
1604,python-jsonpointer: 系统库/编程语言,{'python3-jsonpointer': '系统库/编程语言'},1
1605,python-jsonschema: 系统库/编程语言,{'python3-jsonschema': '系统库/编程语言'},1
1606,python-justbases: 系统库/编程语言,{'python3-justbases': '系统库/编程语言'},1
1607,python-justbytes: 系统库/编程语言,{'python3-justbytes': '系统库/编程语言'},1
1608,python-jwcrypto: 系统库/编程语言,{'python3-jwcrypto': '系统库/编程语言'},1
1609,python-jwt: 系统库/编程语言,{'python3-jwt': '系统库/编程语言'},1
1610,python-kdcproxy: 系统库/编程语言,{'python3-kdcproxy': '系统库/编程语言'},1
1611,python-kmod: 系统库/编程语言,{'python3-kmod': '系统库/编程语言'},1
1612,python-lesscpy: 系统库/编程语言,{'python3-lesscpy': '系统库/编程语言'},1
1613,python-lit: 系统库/编程语言,{'python3-lit': '系统库/编程语言'},1
1614,python-lxml: 系统库/编程语言,"{'python3-lxml': '系统库/编程语言', 'python2-lxml': '系统库/编程语言', 'python38-lxml': '系统库/编程语言', 'python39-lxml': '系统库/编程语言'}",4
1615,python-mako: 系统库/编程语言,{'python3-mako': '系统库/编程语言'},1
1616,python-markdown: 系统库/编程语言,{'python3-markdown': '系统库/编程语言'},1
1617,python-markupsafe: 系统库/编程语言,"{'python3-markupsafe': '系统库/编程语言', 'python2-markupsafe': '系统库/编程语言', 'python38-markupsafe': '系统库/编程语言'}",3
1618,python-meh: 系统库/编程语言,"{'python3-meh': '系统库/编程语言', 'python3-meh-gui': '系统库/编程语言'}",2
1619,python-mock: 系统库/编程语言,"{'python3-mock': '系统库/编程语言', 'python2-mock': '系统库/编程语言'}",2
1620,python-more-itertools: 系统库/编程语言,"{'python38-more-itertools': '系统库/编程语言', 'python39-more-itertools': '系统库/编程语言'}",2
1621,python-netaddr: 系统库/编程语言,{'python3-netaddr': '系统库/编程语言'},1
1622,python-netifaces: 系统库/编程语言,{'python3-netifaces': '系统库/编程语言'},1
1623,python-networkx: 系统库/编程语言,"{'python3-networkx': '系统库/编程语言', 'python3-networkx-core': '系统库/编程语言'}",2
1624,python-nss: 系统库/编程语言,{'python3-nss': '系统库/编程语言'},1
1625,python-ntplib: 系统库/编程语言,{'python3-ntplib': '系统库/编程语言'},1
1626,python-oauth2client: 系统库/编程语言,{'python3-oauth2client': '系统库/编程语言'},1
1627,python-oauthlib: 系统库/编程语言,{'python3-oauthlib': '系统库/编程语言'},1
1628,python-ordered-set: 系统库/编程语言,{'python3-ordered-set': '系统库/编程语言'},1
1629,python-packaging: 系统库/编程语言,"{'python3-packaging': '系统库/编程语言', 'python38-packaging': '系统库/编程语言', 'python39-packaging': '系统库/编程语言'}",3
1630,python-pexpect: 系统库/编程语言,{'python3-pexpect': '系统库/编程语言'},1
1631,python-pid: 系统库/编程语言,{'python3-pid': '系统库/编程语言'},1
1632,python-pillow: 系统库/编程语言,"{'python3-pillow': '系统库/编程语言', 'python3-pillow-tk': '系统库/编程语言'}",2
1633,python-pluggy: 系统库/编程语言,"{'python38-pluggy': '系统库/编程语言', 'python39-pluggy': '系统库/编程语言', 'python3-pluggy': '系统库/编程语言', 'python2-pluggy': '系统库/编程语言'}",4
1634,python-ply: 系统库/编程语言,"{'python38-ply': '系统库/编程语言', 'python39-ply': '系统库/编程语言', 'python3-ply': '系统库/编程语言'}",3
1635,python-podman: 系统库/编程语言,{'python3-podman': '系统库/编程语言'},1
1636,python-prettytable: 系统库/编程语言,{'python3-prettytable': '系统库/编程语言'},1
1637,python-productmd: 系统库/编程语言,{'python3-productmd': '系统库/编程语言'},1
1638,python-psycopg2: 系统库/编程语言,"{'python3-psycopg2': '系统库/编程语言', 'python2-psycopg2': '系统库/编程语言', 'python38-psycopg2': '系统库/编程语言', 'python39-psycopg2': '系统库/编程语言'}",4
1639,python-ptyprocess: 系统库/编程语言,{'python3-ptyprocess': '系统库/编程语言'},1
1640,python-py: 系统库/编程语言,"{'python39-py': '系统库/编程语言', 'python3-py': '系统库/编程语言', 'python2-py': '系统库/编程语言', 'python38-py': '系统库/编程语言'}",4
1641,python-pyasn1: 系统库/编程语言,"{'python3-pyasn1': '系统库/编程语言', 'python3-pyasn1-modules': '系统库/编程语言'}",2
1642,python-pycparser: 系统库/编程语言,"{'python3-pycparser': '系统库/编程语言', 'python38-pycparser': '系统库/编程语言', 'python39-pycparser': '系统库/编程语言'}",3
1643,python-pycurl: 系统库/编程语言,{'python3-pycurl': '系统库/编程语言'},1
1644,python-pydbus: 系统库/编程语言,{'python3-pydbus': '系统库/编程语言'},1
1645,python-pyghmi: 系统库/编程语言,{'python3-pyghmi': '系统库/编程语言'},1
1646,python-pygments: 系统库/编程语言,"{'python3-pygments': '系统库/编程语言', 'python2-pygments': '系统库/编程语言'}",2
1647,python-pymongo: 系统库/编程语言,"{'python2-bson': '系统库/编程语言', 'python2-pymongo': '系统库/编程语言', 'python2-pymongo-gridfs': '系统库/编程语言', 'python3-bson': '系统库/编程语言', 'python3-pymongo': '系统库/编程语言', 'python3-pymongo-gridfs': '系统库/编程语言'}",6
1648,python-PyMySQL: 系统库/编程语言,"{'python38-PyMySQL': '系统库/编程语言', 'python39-PyMySQL': '系统库/编程语言', 'python3-PyMySQL': '系统库/编程语言', 'python2-PyMySQL': '系统库/编程语言'}",4
1649,python-pysocks: 系统库/编程语言,"{'python3-pysocks': '系统库/编程语言', 'python2-pysocks': '系统库/编程语言', 'python39-pysocks': '系统库/编程语言', 'python38-pysocks': '系统库/编程语言'}",4
1650,python-pytest-mock: 系统库/编程语言,{'python2-pytest-mock': '系统库/编程语言'},1
1651,python-pytoml: 系统库/编程语言,{'python3-pytoml': '系统库/编程语言'},1
1652,python-pyudev: 系统库/编程语言,{'python3-pyudev': '系统库/编程语言'},1
1653,python-qrcode: 系统库/编程语言,"{'python3-qrcode': '系统库/编程语言', 'python3-qrcode-core': '系统库/编程语言'}",2
1654,python-reportlab: 系统库/编程语言,{'python3-reportlab': '系统库/编程语言'},1
1655,python-requests: 系统库/编程语言,"{'python3-requests': '系统库/编程语言', 'python2-requests': '系统库/编程语言', 'python38-requests': '系统库/编程语言', 'python39-requests': '系统库/编程语言'}",4
1656,python-requests-file: 系统库/编程语言,{'python3-requests-file': '系统库/编程语言'},1
1657,python-requests-ftp: 系统库/编程语言,{'python3-requests-ftp': '系统库/编程语言'},1
1658,python-requests-oauthlib: 系统库/编程语言,{'python3-requests-oauthlib': '系统库/编程语言'},1
1659,python-resolvelib: 系统库/编程语言,{'python38-resolvelib': '系统库/编程语言'},1
1660,python-rpmfluff: 系统库/编程语言,{'python3-rpmfluff': '系统库/编程语言'},1
1661,python-rpm-macros: 系统库/编程语言,"{'python3-rpm-macros': '系统库/编程语言', 'python-rpm-macros': '系统库/编程语言', 'python-srpm-macros': '系统库/编程语言'}",3
1662,python-s3transfer: 系统库/编程语言,{'python3-s3transfer': '系统库/编程语言'},1
1663,python-schedutils: 系统库/编程语言,{'python3-schedutils': '系统库/编程语言'},1
1664,python-scour: 系统库/编程语言,{'python2-scour': '系统库/编程语言'},1
1665,python-semantic_version: 系统库/编程语言,{'python3-semantic_version': '系统库/编程语言'},1
1666,python-setuptools_scm: 系统库/编程语言,"{'python3-setuptools_scm': '系统库/编程语言', 'python2-setuptools_scm': '系统库/编程语言'}",2
1667,python-simpleline: 系统库/编程语言,{'python3-simpleline': '系统库/编程语言'},1
1668,python-six: 系统库/编程语言,{'python3-six': '系统库/编程语言'},1
1669,python-slip: 系统库/编程语言,"{'python3-slip': '系统库/编程语言', 'python3-slip-dbus': '系统库/编程语言'}",2
1670,python-snowballstemmer: 系统库/编程语言,{'python3-snowballstemmer': '系统库/编程语言'},1
1671,python-sphinx: 系统库/编程语言,"{'python3-sphinx': '系统库/编程语言', 'python-sphinx-locale': '系统库/编程语言'}",2
1672,python-sphinxcontrib-websupport: 系统库/编程语言,{'python3-sphinxcontrib-websupport': '系统库/编程语言'},1
1673,python-sphinx-theme-alabaster: 系统库/编程语言,{'python3-sphinx-theme-alabaster': '系统库/编程语言'},1
1674,python-sqlalchemy: 系统库/编程语言,"{'python2-sqlalchemy': '系统库/编程语言', 'python3-sqlalchemy': '系统库/编程语言'}",2
1675,python-suds: 系统库/编程语言,{'python3-suds': '系统库/编程语言'},1
1676,python-sure: 系统库/编程语言,{'python3-sure': '系统库/编程语言'},1
1677,python-sushy: 系统库/编程语言,{'python3-sushy': '系统库/编程语言'},1
1678,python-systemd: 系统库/编程语言,{'python3-systemd': '系统库/编程语言'},1
1679,python-toml: 系统库/编程语言,{'python39-toml': '系统库/编程语言'},1
1680,python-uritemplate: 系统库/编程语言,{'python3-uritemplate': '系统库/编程语言'},1
1681,python-urllib3: 系统库/编程语言,"{'python2-urllib3': '系统库/编程语言', 'python3-urllib3': '系统库/编程语言', 'python39-urllib3': '系统库/编程语言', 'python38-urllib3': '系统库/编程语言'}",4
1682,python-urwid: 系统库/编程语言,{'python3-urwid': '系统库/编程语言'},1
1683,python-varlink: 系统库/编程语言,{'python3-varlink': '系统库/编程语言'},1
1684,python-virtualenv: 系统库/编程语言,"{'python3-virtualenv': '系统库/编程语言', 'python2-virtualenv': '系统库/编程语言'}",2
1685,python-wcwidth: 系统库/编程语言,"{'python38-wcwidth': '系统库/编程语言', 'python39-wcwidth': '系统库/编程语言'}",2
1686,python-webencodings: 系统库/编程语言,{'python3-webencodings': '系统库/编程语言'},1
1687,python-werkzeug: 系统库/编程语言,{'python3-werkzeug': '系统库/编程语言'},1
1688,python-whoosh: 系统库/编程语言,{'python3-whoosh': '系统库/编程语言'},1
1689,python-yubico: 系统库/编程语言,{'python3-yubico': '系统库/编程语言'},1
1690,pytz: 系统库/编程语言,"{'python2-pytz': '系统库/编程语言', 'python3-pytz': '系统库/编程语言', 'python38-pytz': '系统库/编程语言'}",3
1691,pyusb: 系统库/编程语言,{'python3-pyusb': '系统库/编程语言'},1
1692,pywbem: 系统库/编程语言,{'python3-pywbem': '系统库/编程语言'},1
1693,pyxattr: 系统库/编程语言,{'python3-pyxattr': '系统库/编程语言'},1
1694,pyxdg: 系统库/编程语言,{'python3-pyxdg': '系统库/编程语言'},1
1695,PyYAML: 系统库/编程语言,"{'python3-pyyaml': '系统库/编程语言', 'python2-pyyaml': '系统库/编程语言', 'python39-pyyaml': '系统库/编程语言', 'python38-pyyaml': '系统库/编程语言'}",4
1696,qatlib: 系统库,{'qatlib': '系统库'},1
1697,qatzip: 系统库,"{'qatzip': '系统库', 'qatzip-libs': '系统库'}",2
1698,qdox: 应用库,"{'qdox': '应用库', 'qdox-javadoc': '应用库'}",2
1699,qgnomeplatform: 应用库,{'qgnomeplatform': '应用库'},1
1700,qhull: 应用库,"{'libqhull_p': '应用库', 'libqhull_r': '应用库', 'libqhull': '应用库'}",3
1701,qt5-qt3d: 应用库,"{'qt5-qt3d': '应用库', 'qt5-qt3d-examples': '应用库'}",2
1702,qt5-qtcanvas3d: 应用库,"{'qt5-qtcanvas3d': '应用库', 'qt5-qtcanvas3d-examples': '应用库'}",2
1703,qt5-qtconnectivity: 应用库,"{'qt5-qtconnectivity': '应用库', 'qt5-qtconnectivity-examples': '应用库'}",2
1704,qt5-qtdeclarative: 应用库,"{'qt5-qtdeclarative': '应用库', 'qt5-qtdeclarative-examples': '应用库', 'qt5-qtdeclarative-static': '应用库'}",3
1705,qt5-qtimageformats: 应用库,{'qt5-qtimageformats': '应用库'},1
1706,qt5-qtvirtualkeyboard: 应用库,"{'qt5-qtvirtualkeyboard': '应用库', 'qt5-qtvirtualkeyboard-examples': '应用库'}",2
1707,qt5-qtx11extras: 应用库,{'qt5-qtx11extras': '应用库'},1
1708,rasdaemon: 系统服务,{'rasdaemon': '系统服务'},1
1709,rasqal: 应用库,{'rasqal': '应用库'},1
1710,realmd: 应用服务,{'realmd': '应用服务'},1
1711,rear: 应用工具,{'rear': '应用工具'},1
1712,recode: 应用工具,{'recode': '应用工具'},1
1713,redhat-rpm-config: 系统工具,"{'kernel-rpm-macros': '系统工具', 'redhat-rpm-config': '系统工具'}",2
1714,redhat-support-lib-python: 系统库,{'redhat-support-lib-python': '系统库'},1
1715,redis: 应用服务,{'redis': '应用服务'},1
1716,redland: 应用库,{'redland': '应用库'},1
1717,regexp: 应用库,"{'regexp': '应用库', 'regexp-javadoc': '应用库'}",2
1718,relaxngDatatype: 应用库,{'relaxngDatatype': '应用库'},1
1719,rest: 应用库,{'rest': '应用库'},1
1720,rig: 应用工具,{'rig': '应用工具'},1
1721,rng-tools: 系统服务,{'rng-tools': '系统服务'},1
1722,rpcbind: 系统服务,{'rpcbind': '系统服务'},1
1723,rpcsvc-proto: 系统工具,{'rpcgen': '系统工具'},1
1724,rpmdevtools: 系统工具,{'rpmdevtools': '系统工具'},1
1725,rshim: 系统服务,{'rshim': '系统服务'},1
1726,rsyslog: 系统服务,"{'rsyslog': '系统服务', 'rsyslog-crypto': '系统服务', 'rsyslog-elasticsearch': '系统服务', 'rsyslog-gnutls': '系统服务', 'rsyslog-gssapi': '系统服务', 'rsyslog-kafka': '系统服务', 'rsyslog-mmaudit': '系统服务', 'rsyslog-mmfields': '系统服务', 'rsyslog-mmjsonparse': '系统服务', 'rsyslog-mmkubernetes': '系统服务', 'rsyslog-mmnormalize': '系统服务', 'rsyslog-mmsnmptrapd': '系统服务', 'rsyslog-mysql': '系统服务', 'rsyslog-omamqp1': '系统服务', 'rsyslog-openssl': '系统服务', 'rsyslog-pgsql': '系统服务', 'rsyslog-relp': '系统服务', 'rsyslog-snmp': '系统服务', 'rsyslog-udpspoof': '系统服务'}",19
1727,rtkit: 应用服务,{'rtkit': '应用服务'},1
1728,rubygem-abrt: 应用库/编程语言,{'rubygem-abrt': '应用库/编程语言'},1
1729,rubygem-diff-lcs: 应用库/编程语言,{'rubygem-diff-lcs': '应用库/编程语言'},1
1730,rubygem-mongo: 应用库/编程语言,{'rubygem-mongo': '应用库/编程语言'},1
1731,rubygem-mysql2: 应用库/编程语言,{'rubygem-mysql2': '应用库/编程语言'},1
1732,rubygem-pg: 应用库/编程语言,{'rubygem-pg': '应用库/编程语言'},1
1733,rubygem-rspec: 应用库/编程语言,{'rubygem-rspec': '应用库/编程语言'},1
1734,rubygem-rspec-core: 应用库/编程语言,{'rubygem-rspec-core': '应用库/编程语言'},1
1735,rubygem-rspec-expectations: 应用库/编程语言,{'rubygem-rspec-expectations': '应用库/编程语言'},1
1736,rubygem-rspec-mocks: 应用库/编程语言,{'rubygem-rspec-mocks': '应用库/编程语言'},1
1737,rubygem-rspec-support: 应用库/编程语言,{'rubygem-rspec-support': '应用库/编程语言'},1
1738,rust-srpm-macros: 系统库/编程语言,{'rust-srpm-macros': '系统库/编程语言'},1
1739,rust-toolset: 系统库/编程语言,{'rust-toolset': '系统库/编程语言'},1
1740,saab-fonts: 字体,{'saab-fonts': '字体'},1
1741,sac: 应用库,{'sac': '应用库'},1
1742,samyak-fonts: 字体,"{'samyak-devanagari-fonts': '字体', 'samyak-fonts-common': '字体', 'samyak-gujarati-fonts': '字体', 'samyak-malayalam-fonts': '字体', 'samyak-odia-fonts': '字体', 'samyak-tamil-fonts': '字体'}",6
1743,sat4j: 应用库,{'sat4j': '应用库'},1
1744,sbc: 应用库,{'sbc': '应用库'},1
1745,sblim-cmpi-devel: 应用库,{'libcmpiCppImpl0': '应用库'},1
1746,sblim-indication_helper: 应用库,{'sblim-indication_helper': '应用库'},1
1747,sblim-sfcc: 应用库,{'sblim-sfcc': '应用库'},1
1748,sblim-sfcCommon: 应用库,{'sblim-sfcCommon': '应用库'},1
1749,sblim-wbemcli: 应用库,{'sblim-wbemcli': '应用库'},1
1750,scap-security-guide: 应用工具,{'scap-security-guide': '应用工具'},1
1751,scipy: 应用库,"{'python3-scipy': '应用库', 'python2-scipy': '应用库', 'python38-scipy': '应用库', 'python39-scipy': '应用库'}",4
1752,scl-utils: 系统工具,"{'scl-utils': '系统工具', 'scl-utils-build': '系统工具'}",2
1753,scons: 应用工具,{'python3-scons': '应用工具'},1
1754,scrub: 应用工具,{'scrub': '应用工具'},1
1755,SDL: 应用库,{'SDL': '应用库'},1
1756,SDL2: 应用库,"{'SDL2': '应用库', 'SDL2-static': '应用库'}",2
1757,sed: 核心工具,{'sed': '核心工具'},1
1758,setools: 系统工具,"{'python3-setools': '系统工具', 'setools': '系统工具', 'setools-console': '系统工具', 'setools-console-analyses': '系统工具', 'setools-gui': '系统工具'}",5
1759,sevctl: 系统工具,{'sevctl': '系统工具'},1
1760,sg3_utils: 系统工具,"{'sg3_utils': '系统工具', 'sg3_utils-libs': '系统工具'}",2
1761,sgml-common: 应用工具,"{'sgml-common': '应用工具', 'xml-common': '应用工具'}",2
1762,sharutils: 应用工具,{'sharutils': '应用工具'},1
1763,shim: 核心服务,"{'shim-ia32': '核心服务', 'shim-x64': '核心服务'}",2
1764,sil-abyssinica-fonts: 字体,{'sil-abyssinica-fonts': '字体'},1
1765,sil-nuosu-fonts: 字体,{'sil-nuosu-fonts': '字体'},1
1766,sil-padauk-fonts: 字体,"{'sil-padauk-book-fonts': '字体', 'sil-padauk-fonts': '字体'}",2
1767,sil-scheherazade-fonts: 字体,{'sil-scheherazade-fonts': '字体'},1
1768,sip: 应用工具,"{'python3-pyqt5-sip': '应用工具', 'python3-wx-siplib': '应用工具', 'sip': '应用工具'}",3
1769,si-units: 应用库,"{'si-units': '应用库', 'si-units-javadoc': '应用库'}",2
1770,slang: 应用库/编程语言,{'slang': '应用库/编程语言'},1
1771,smc-fonts: 字体,"{'smc-anjalioldlipi-fonts': '字体', 'smc-dyuthi-fonts': '字体', 'smc-fonts-common': '字体', 'smc-kalyani-fonts': '字体', 'smc-meera-fonts': '字体', 'smc-rachana-fonts': '字体', 'smc-raghumalayalam-fonts': '字体', 'smc-suruma-fonts': '字体'}",8
1772,smc-tools: 系统工具,{'smc-tools': '系统工具'},1
1773,snappy: 应用库,{'snappy': '应用库'},1
1774,socat: 系统工具,{'socat': '系统工具'},1
1775,sombok: 应用库,{'sombok': '应用库'},1
1776,sos-collector: 系统工具,{'sos-collector': '系统工具'},1
1777,sound-theme-freedesktop: 应用工具/桌面,{'sound-theme-freedesktop': '应用工具/桌面'},1
1778,soundtouch: 应用库,{'soundtouch': '应用库'},1
1779,soxr: 应用库,{'soxr': '应用库'},1
1780,spamassassin: 应用工具,{'spamassassin': '应用工具'},1
1781,speech-dispatcher: 应用库,"{'python3-speechd': '应用库', 'speech-dispatcher': '应用库', 'speech-dispatcher-espeak-ng': '应用库'}",3
1782,speex: 应用库,{'speex': '应用库'},1
1783,speexdsp: 应用库,{'speexdsp': '应用库'},1
1784,spice: 应用服务,{'spice-server': '应用服务'},1
1785,spice-parent: 应用库,{'spice-parent': '应用库'},1
1786,squid: 应用服务,{'squid': '应用服务'},1
1787,ssar: 系统工具,{'ssar': '系统工具'},1
1788,sshpass: 系统工具,{'sshpass': '系统工具'},1
1789,stalld: 系统服务,{'stalld': '系统服务'},1
1790,stax-ex: 应用库,{'stax-ex': '应用库'},1
1791,stix-fonts: 字体,"{'stix-fonts': '字体', 'stix-math-fonts': '字体'}",2
1792,strace: 系统工具,{'strace': '系统工具'},1
1793,stratis-cli: 系统工具,{'stratis-cli': '系统工具'},1
1794,stratisd: 系统服务,"{'stratisd': '系统服务', 'stratisd-dracut': '系统服务'}",2
1795,swig: 应用库,"{'swig': '应用库', 'swig-gdb': '应用库'}",2
1796,switcheroo-control: 应用服务,{'switcheroo-control': '应用服务'},1
1797,symlinks: 系统工具,{'symlinks': '系统工具'},1
1798,sysfsutils: 系统工具,"{'libsysfs': '系统工具', 'sysfsutils': '系统工具'}",2
1799,system-storage-manager: 系统工具,{'system-storage-manager': '系统工具'},1
1800,taglib: 应用库,{'taglib': '应用库'},1
1801,tagsoup: 应用库,{'tagsoup': '应用库'},1
1802,tang: 应用服务,{'tang': '应用服务'},1
1803,tar: 核心工具,{'tar': '核心工具'},1
1804,tbb: 系统库,"{'python3-tbb': '系统库', 'tbb': '系统库'}",2
1805,tcl: 系统库/编程语言,{'tcl': '系统库/编程语言'},1
1806,tcsh: 应用工具,{'tcsh': '应用工具'},1
1807,telnet: 系统服务,"{'telnet': '系统服务', 'telnet-server': '系统服务'}",2
1808,tesseract: 应用工具,"{'tesseract': '应用工具', 'tesseract-tools': '应用工具'}",2
