,,应用工具,a52dec,"
,,系统服务,krb5,"
Kerberos is a network authentication system. The krb5-pkinit
package contains the PKINIT plugin, which allows clients
to obtain initial credentials from a KDC using a private key and a
certificate.
Kerberos is a network authentication system. The krb5-server package
contains the programs that must be installed on a Kerberos 5 key
distribution center (KDC).  If you are installing a Kerberos 5 KDC,
you need to install this package (in other words, most people should
NOT install this package).
Kerberos is a network authentication system. The krb5-server package
contains the programs that must be installed on a Kerberos 5 key
distribution center (KDC).  If you are installing a Kerberos 5 KDC,
and you wish to use a directory server to store the data for your
realm, you need to install this package.
Kerberos is a network authentication system. The krb5-workstation
package contains the basic Kerberos programs (kinit, klist, kdestroy,
kpasswd). If your network uses Kerberos, this package should be
installed on every workstation.
Kerberos is a network authentication system. The libkadm5 package
contains only the libkadm5clnt and libkadm5serv shared objects. This
interface is not considered stable.","
The PKINIT module for Kerberos 5.
The KDC and related programs for Kerberos 5.
The LDAP storage plugin for the Kerberos 5 KDC.
Kerberos 5 programs for use on workstations.
Kerberos 5 Administrative libraries.","
Kerberos is a network authentication system. The krb5-libs package
contains the shared libraries needed by Kerberos 5. If you are using
Kerberos, you need to install this package.","
The non-admin shared libraries used by Kerberos 5.",,,,,,,,,
,,系统库,kronosnet,"
Kronosnet, often referred to as knet, is a network abstraction layer
designed for High Availability use cases, where redundancy, security,
fault tolerance and fast fail-over are the core requirements of your
application.

The whole kronosnet core is implemented in this library.
Please refer to https://kronosnet.org/ for further  information.","
Kronosnet core switching implementation (protocol v1).",,,,,,,,,,,
,,应用工具,ksc,"
A kernel module source code checker to find usage of non whitelist symbols","
Kernel source code checker.",,,,,,,,,,,
,,应用库,kscreenlocker,"
Library and components for secure lock screen architecture.","
Library and components for secure lock screen architecture.",,,,,,,,,,,
,,应用工具,ksh,"
KSH-93 is the most recent version of the KornShell by David Korn of
AT&T Bell Laboratories.
KornShell is a shell programming language, which is upward compatible
with ""sh"" (the Bourne Shell).","
The Original ATT Korn Shell.",,,,,,,,,,,
,,应用工具,kubernetes,"
Container cluster management
Kubernetes tool for standing up clusters","
Container cluster management.
Kubernetes tool for standing up clusters.","
Kubernetes client tools like kubectl
Kubernetes services for master host
Kubernetes services for node host","
Kubernetes client tools.
Kubernetes services for master host.
Kubernetes services for node host.",,,,,,,,,
,,字体,kurdit-unikurd-web-fonts,"
A widely used Kurdish font which supports various Arabic-like scripts
(Arabic, Kurdish, Persian) and also Latin.","
A widely used Kurdish font for Arabic-like scripts and Latin.",,,,,,,,,,,
,,桌面,kwin,"
KDE Window Manager with experimental Wayland support.","
KDE Window Manager with experimental Wayland support.","
KDE Window manager.
Common files for KWin X11 and KWin Wayland.
KWin runtime libraries.","
KDE Window manager.
Common files for KWin X11 and KWin Wayland.
KWin runtime libraries.",,,,,,,,,
,,应用库,kyotocabinet,"
The kyotocabinet-libs package provides the essential shared libraries
for any Kyoto Cabinet client program or interface.","
Libraries for applications using Kyoto Cabinet.",,,,,,,,,,,
,,应用工具,ladspa,,,"
There is a large number of synthesis packages in use or development on
the Linux platform at this time. The Linux Audio Developer's Simple
Plugin API (LADSPA) attempts to give programmers the ability to write
simple `plugin' audio processors in C/C++ and link them dynamically
against a range of host applications.

This package contains the example plug-ins and tools from the LADSPA SDK.","
Linux Audio Developer's Simple Plug-in API, examples and tools.",,,,,,,,,
,,应用库,lame,"
LAME MP3 encoding library.","
LAME MP3 encoding library.",,,,,,,,,,,
,,基础环境,langpacks,"
This package provides Afrikaans langpacks meta-package.
This package provides Amharic langpacks meta-package.
This package provides Arabic langpacks meta-package.
This package provides Assamese langpacks meta-package.
This package provides Asturian langpacks meta-package.
This package provides Belarusian langpacks meta-package.
This package provides Bulgarian langpacks meta-package.
This package provides Bengali langpacks meta-package.
This package provides Breton langpacks meta-package.
This package provides Bosnian langpacks meta-package.
This package provides Catalan langpacks meta-package.
This package provides Czech langpacks meta-package.
This package provides Welsh langpacks meta-package.
This package provides Danish langpacks meta-package.
This package provides German langpacks meta-package.
This package provides Greek langpacks meta-package.
This package provides English langpacks meta-package.
This package provides English (United Kingdom) langpacks meta-package.
This package provides Spanish langpacks meta-package.
This package provides Estonian langpacks meta-package.
This package provides Basque langpacks meta-package.
This package provides Persian langpacks meta-package.
This package provides Finnish langpacks meta-package.
This package provides French langpacks meta-package.
This package provides Irish langpacks meta-package.
This package provides Galician langpacks meta-package.
This package provides Gujarati langpacks meta-package.
This package provides Hebrew langpacks meta-package.
This package provides Hindi langpacks meta-package.
This package provides Croatian langpacks meta-package.
This package provides Hungarian langpacks meta-package.
This package provides Interlingua langpacks meta-package.
This package provides Indonesian langpacks meta-package.
This package provides Icelandic langpacks meta-package.
This package provides Italian langpacks meta-package.
This package provides Japanese langpacks meta-package.
This package provides Kazakh langpacks meta-package.
This package provides Kannada langpacks meta-package.
This package provides Korean langpacks meta-package.
This package provides Lithuanian langpacks meta-package.
This package provides Latvian langpacks meta-package.
This package provides Maithili langpacks meta-package.
This package provides Macedonian langpacks meta-package.
This package provides Malayalam langpacks meta-package.
This package provides Marathi langpacks meta-package.
This package provides Malay langpacks meta-package.
This package provides Norwegian Bokmål langpacks meta-package.
This package provides Nepali langpacks meta-package.
This package provides Dutch langpacks meta-package.
This package provides Nynorsk langpacks meta-package.
This package provides Southern Ndebele langpacks meta-package.
This package provides Northern Sotho langpacks meta-package.
This package provides Oriya langpacks meta-package.
This package provides Punjabi langpacks meta-package.
This package provides Polish langpacks meta-package.
This package provides Portuguese langpacks meta-package.
This package provides Portuguese (Brazil) langpacks meta-package.
This package provides Romanian langpacks meta-package.
This package provides Russian langpacks meta-package.
This package provides Sinhala langpacks meta-package.
This package provides Slovak langpacks meta-package.
This package provides Slovenian langpacks meta-package.
This package provides Albanian langpacks meta-package.
This package provides Serbian langpacks meta-package.
This package provides Swati langpacks meta-package.
This package provides Swedish langpacks meta-package.
This package provides Tamil langpacks meta-package.
This package provides Telugu langpacks meta-package.
This package provides Thai langpacks meta-package.
This package provides Tswana langpacks meta-package.
This package provides Turkish langpacks meta-package.
This package provides Tsonga langpacks meta-package.
This package provides Ukrainian langpacks meta-package.
This package provides Urdu langpacks meta-package.
This package provides Venda langpacks meta-package.
This package provides Vietnamese langpacks meta-package.
This package provides Xhosa langpacks meta-package.
This package provides Simplified Chinese langpacks meta-package.
This package provides Traditional Chinese langpacks meta-package.
This package provides Zulu langpacks meta-package.","
Afrikaans langpacks meta-package.
Amharic langpacks meta-package.
Arabic langpacks meta-package.
Assamese langpacks meta-package.
Asturian langpacks meta-package.
Belarusian langpacks meta-package.
Bulgarian langpacks meta-package.
Bengali langpacks meta-package.
Breton langpacks meta-package.
Bosnian langpacks meta-package.
Catalan langpacks meta-package.
Czech langpacks meta-package.
Welsh langpacks meta-package.
Danish langpacks meta-package.
German langpacks meta-package.
Greek langpacks meta-package.
English langpacks meta-package.
English (United Kingdom) langpacks meta-package.
Spanish langpacks meta-package.
Estonian langpacks meta-package.
Basque langpacks meta-package.
Persian langpacks meta-package.
Finnish langpacks meta-package.
French langpacks meta-package.
Irish langpacks meta-package.
Galician langpacks meta-package.
Gujarati langpacks meta-package.
Hebrew langpacks meta-package.
Hindi langpacks meta-package.
Croatian langpacks meta-package.
Hungarian langpacks meta-package.
Interlingua langpacks meta-package.
Indonesian langpacks meta-package.
Icelandic langpacks meta-package.
Italian langpacks meta-package.
Japanese langpacks meta-package.
Kazakh langpacks meta-package.
Kannada langpacks meta-package.
Korean langpacks meta-package.
Lithuanian langpacks meta-package.
Latvian langpacks meta-package.
Maithili langpacks meta-package.
Macedonian langpacks meta-package.
Malayalam langpacks meta-package.
Marathi langpacks meta-package.
Malay langpacks meta-package.
Norwegian Bokmål langpacks meta-package.
Nepali langpacks meta-package.
Dutch langpacks meta-package.
Nynorsk langpacks meta-package.
Southern Ndebele langpacks meta-package.
Northern Sotho langpacks meta-package.
Oriya langpacks meta-package.
Punjabi langpacks meta-package.
Polish langpacks meta-package.
Portuguese langpacks meta-package.
Portuguese (Brazil) langpacks meta-package.
Romanian langpacks meta-package.
Russian langpacks meta-package.
Sinhala langpacks meta-package.
Slovak langpacks meta-package.
Slovenian langpacks meta-package.
Albanian langpacks meta-package.
Serbian langpacks meta-package.
Swati langpacks meta-package.
Swedish langpacks meta-package.
Tamil langpacks meta-package.
Telugu langpacks meta-package.
Thai langpacks meta-package.
Tswana langpacks meta-package.
Turkish langpacks meta-package.
Tsonga langpacks meta-package.
Ukrainian langpacks meta-package.
Urdu langpacks meta-package.
Venda langpacks meta-package.
Vietnamese langpacks meta-package.
Xhosa langpacks meta-package.
Simplified Chinese langpacks meta-package.
Traditional Chinese langpacks meta-package.
Zulu langpacks meta-package.",,,,,,,,,,,
,,系统工具,langtable,,,"
langtable is used to guess reasonable defaults for locale, keyboard layout,
territory, and language, if part of that information is already known. For
example, guess the territory and the keyboard layout if the language
is known or guess the language and keyboard layout if the territory is
already known.
This package contains a Python module to query the data
from langtable-data.","
Guessing reasonable defaults for locale, keyboard layout, territory, and language..
Python module to query the langtable-data.",,,,,,,,,
